 BusinessId , FinancialYearId , Revenue , TaxPayable 
 465 , 5 , 1509 , 17890 
 246 , 2 , 291 , 16917 
 406 , 4 , 49361 , 30984 
 587 , 5 , 84417 , 34451 
 88 , 1 , 90016 , 23654 
 104 , 1 , 66502 , 1314 
 715 , 5 , 96683 , 11954 
 259 , 3 , 33972 , 6525 
 639 , 6 , 7790 , 3104 
 8 , 4 , 51936 , 11711 
 277 , 1 , 95984 , 4087 
 622 , 5 , 2312 , 34047 
 532 , 8 , 33825 , 26142 
 691 , 7 , 48067 , 34344 
 671 , 7 , 97469 , 2767 
 224 , 2 , 9428 , 33268 
 398 , 2 , 59259 , 22182 
 552 , 2 , 10110 , 34609 
 81 , 2 , 2004 , 9290 
 398 , 4 , 10879 , 25702 
 853 , 7 , 23161 , 31934 
 215 , 2 , 11545 , 4694 
 262 , 8 , 91903 , 31641 
 498 , 4 , 8224 , 24294 
 159 , 2 , 92943 , 34323 
 781 , 1 , 46205 , 21602 
 221 , 2 , 63152 , 4733 
 665 , 6 , 58386 , 20225 
 522 , 5 , 2510 , 18266 
 72 , 4 , 91504 , 31106 
 515 , 8 , 7124 , 31818 
 661 , 6 , 96562 , 30800 
 405 , 2 , 15277 , 3984 
 668 , 6 , 61689 , 21907 
 324 , 3 , 74106 , 2211 
 228 , 8 , 86671 , 12527 
 717 , 7 , 3396 , 7515 
 384 , 2 , 15847 , 17344 
 600 , 5 , 53363 , 28937 
 70 , 1 , 73338 , 25077 
 125 , 3 , 37663 , 17172 
 91 , 8 , 18960 , 27559 
 501 , 5 , 86845 , 31004 
 793 , 7 , 93447 , 5673 
 718 , 6 , 5457 , 34717 
 576 , 2 , 48075 , 12296 
 549 , 5 , 67491 , 21653 
 776 , 4 , 80509 , 30132 
 828 , 7 , 61731 , 29247 
 409 , 4 , 1705 , 8138 
 572 , 5 , 51401 , 34760 
 669 , 1 , 91715 , 17995 
 621 , 5 , 73 , 23021 
 869 , 7 , 58420 , 10929 
 68 , 6 , 48442 , 34130 
 338 , 3 , 89965 , 13196 
 339 , 3 , 8388 , 20277 
 710 , 8 , 41136 , 6690 
 428 , 4 , 91475 , 127 
 1 , 1 , 43811 , 2051 
 970 , 8 , 3350 , 31581 
 431 , 7 , 38297 , 26729 
 738 , 6 , 31461 , 23260 
 200 , 2 , 16287 , 6998 
 82 , 4 , 44811 , 14894 
 592 , 3 , 99422 , 8288 
 393 , 4 , 87035 , 30063 
 773 , 3 , 72137 , 4234 
 542 , 4 , 73961 , 32133 
 736 , 8 , 10797 , 25240 
 432 , 4 , 6031 , 25752 
 802 , 1 , 43411 , 4837 
 706 , 6 , 56747 , 5671 
 367 , 1 , 28667 , 19213 
 116 , 1 , 73216 , 8529 
 916 , 8 , 4200 , 4375 
 714 , 6 , 24700 , 8690 
 115 , 1 , 98456 , 25968 
 781 , 7 , 2767 , 24578 
 676 , 1 , 44867 , 22027 
 539 , 5 , 78714 , 34949 
 370 , 6 , 82644 , 9602 
 838 , 7 , 96655 , 25979 
 38 , 1 , 805 , 10127 
 561 , 8 , 40103 , 31346 
 355 , 8 , 15410 , 13822 
 742 , 1 , 96488 , 7778 
 364 , 3 , 56858 , 28056 
 226 , 1 , 13246 , 22777 
 181 , 1 , 84142 , 24016 
 857 , 5 , 78283 , 27251 
 889 , 8 , 62260 , 825 
 543 , 6 , 24373 , 17216 
 815 , 5 , 9552 , 26886 
 76 , 1 , 69987 , 28496 
 446 , 4 , 99367 , 25444 
 840 , 2 , 87500 , 4298 
 301 , 3 , 70558 , 24005 
 670 , 3 , 48635 , 25780 
 377 , 4 , 6035 , 26428 
 437 , 7 , 61041 , 17233 
 290 , 3 , 95354 , 17419 
 14 , 1 , 6547 , 33000 
 106 , 8 , 50934 , 4007 
 442 , 1 , 95674 , 17386 
 826 , 4 , 7989 , 29923 
 304 , 3 , 34967 , 12324 
 493 , 4 , 71407 , 3807 
 753 , 7 , 85205 , 2399 
 403 , 6 , 44242 , 29755 
 591 , 5 , 65265 , 4505 
 646 , 2 , 9933 , 29310 
 757 , 1 , 38369 , 17112 
 413 , 4 , 46607 , 13101 
 753 , 4 , 65097 , 2102 
 332 , 3 , 20706 , 21979 
 836 , 1 , 41642 , 750 
 461 , 6 , 30655 , 13132 
 472 , 3 , 76184 , 10653 
 26 , 5 , 29401 , 1071 
 534 , 3 , 2934 , 509 
 24 , 1 , 30177 , 2007 
 601 , 2 , 58891 , 16457 
 891 , 4 , 89820 , 8116 
 864 , 3 , 32515 , 32990 
 544 , 5 , 43771 , 24926 
 362 , 3 , 19038 , 22621 
 764 , 2 , 47195 , 13786 
 866 , 1 , 58680 , 25718 
 541 , 6 , 73849 , 18086 
 583 , 6 , 16700 , 76 
 890 , 4 , 54142 , 19685 
 798 , 7 , 49820 , 187 
 476 , 4 , 96732 , 33150 
 322 , 3 , 83827 , 4793 
 249 , 2 , 83360 , 17530 
 272 , 5 , 76096 , 11603 
 861 , 8 , 45721 , 21972 
 985 , 8 , 5132 , 27741 
 426 , 4 , 32114 , 1423 
 647 , 6 , 80443 , 1497 
 557 , 5 , 25081 , 3971 
 411 , 5 , 71654 , 25656 
 751 , 3 , 69004 , 28023 
 429 , 4 , 18877 , 19510 
 597 , 3 , 68350 , 32941 
 767 , 7 , 23891 , 18714 
 313 , 3 , 77766 , 4115 
 100 , 1 , 44455 , 24783 
 3 , 7 , 49281 , 6517 
 872 , 4 , 57724 , 24693 
 500 , 4 , 56844 , 26166 
 11 , 1 , 94375 , 13352 
 528 , 7 , 19234 , 24708 
 84 , 1 , 3101 , 25919 
 74 , 6 , 30864 , 15226 
 54 , 1 , 36463 , 961 
 551 , 5 , 16728 , 24883 
 572 , 5 , 18418 , 6017 
 302 , 5 , 51902 , 27461 
 889 , 1 , 88951 , 7301 
 718 , 1 , 87773 , 33539 
 473 , 4 , 12727 , 13090 
 378 , 1 , 11355 , 19313 
 879 , 1 , 27541 , 29678 
 204 , 2 , 11122 , 19821 
 573 , 4 , 60113 , 29122 
 766 , 6 , 41637 , 18963 
 116 , 2 , 62781 , 8307 
 214 , 2 , 81738 , 19572 
 428 , 6 , 44611 , 10376 
 249 , 1 , 95922 , 13778 
 514 , 6 , 25523 , 20391 
 373 , 7 , 44070 , 9229 
 880 , 8 , 48958 , 34574 
 686 , 6 , 77854 , 31538 
 478 , 4 , 58524 , 11351 
 699 , 8 , 89887 , 23434 
 388 , 1 , 70942 , 23607 
 689 , 1 , 64166 , 48 
 425 , 7 , 19880 , 6212 
 50 , 1 , 41273 , 18505 
 114 , 1 , 2739 , 24003 
 663 , 3 , 9399 , 19200 
 809 , 2 , 16125 , 28393 
 216 , 2 , 59857 , 8910 
 606 , 4 , 59768 , 6332 
 8 , 1 , 30586 , 10480 
 526 , 3 , 93631 , 7230 
 430 , 5 , 52962 , 24568 
 235 , 2 , 46896 , 16569 
 73 , 1 , 59368 , 21721 
 225 , 3 , 27302 , 15954 
 768 , 4 , 53230 , 280 
 303 , 3 , 43163 , 29123 
 525 , 5 , 92671 , 2959 
 931 , 1 , 12354 , 25882 
 653 , 5 , 60298 , 6342 
 666 , 3 , 41462 , 33346 
 704 , 2 , 7754 , 34690 
 868 , 8 , 8236 , 3819 
 48 , 1 , 82254 , 34751 
 755 , 2 , 14984 , 30809 
 856 , 7 , 62718 , 5210 
 61 , 1 , 4670 , 31142 
 209 , 3 , 61803 , 10915 
 762 , 7 , 31321 , 5775 
 146 , 2 , 50304 , 4123 
 911 , 8 , 70277 , 25134 
 349 , 3 , 25247 , 29382 
 325 , 3 , 72341 , 3874 
 112 , 1 , 46576 , 12527 
 593 , 5 , 45786 , 1275 
 805 , 5 , 54252 , 5969 
 253 , 6 , 32022 , 21248 
 598 , 1 , 47677 , 23797 
 964 , 1 , 85033 , 9536 
 98 , 2 , 3327 , 28890 
 332 , 7 , 95231 , 25920 
 799 , 7 , 67685 , 20768 
 957 , 7 , 51354 , 13488 
 339 , 4 , 29526 , 18642 
 399 , 4 , 48007 , 11732 
 605 , 5 , 9818 , 18739 
 19 , 1 , 34841 , 3003 
 289 , 6 , 85243 , 23655 
 750 , 6 , 68619 , 32824 
 664 , 2 , 72293 , 20111 
 309 , 5 , 906 , 15107 
 355 , 3 , 56287 , 31615 
 564 , 6 , 65500 , 5655 
 203 , 8 , 98226 , 5009 
 342 , 6 , 48424 , 25089 
 207 , 7 , 63187 , 23918 
 709 , 2 , 55929 , 31230 
 731 , 6 , 37626 , 6461 
 199 , 8 , 26288 , 22696 
 784 , 3 , 40022 , 18792 
 795 , 2 , 4729 , 23059 
 877 , 8 , 54323 , 17478 
 847 , 4 , 28535 , 3135 
 321 , 3 , 9463 , 2209 
 97 , 1 , 60310 , 20346 
 972 , 8 , 68383 , 12848 
 960 , 3 , 80622 , 20694 
 973 , 1 , 320 , 4041 
 918 , 5 , 13581 , 20445 
 820 , 7 , 73051 , 9985 
 489 , 6 , 21207 , 14032 
 750 , 2 , 95487 , 5326 
 989 , 5 , 7637 , 28424 
 739 , 7 , 9026 , 31993 
 676 , 6 , 65068 , 15422 
 806 , 4 , 73778 , 12577 
 472 , 4 , 56401 , 21202 
 14 , 4 , 78711 , 20178 
 649 , 6 , 34247 , 23018 
 223 , 5 , 5166 , 12070 
 837 , 7 , 27876 , 2206 
 916 , 4 , 19427 , 7486 
 603 , 5 , 93184 , 13091 
 543 , 5 , 59028 , 20664 
 584 , 5 , 49398 , 24017 
 556 , 5 , 13989 , 28520 
 697 , 6 , 59748 , 23727 
 796 , 4 , 74115 , 33866 
 450 , 4 , 98152 , 22438 
 732 , 6 , 82599 , 12358 
 365 , 3 , 98324 , 9740 
 787 , 1 , 94397 , 14787 
 359 , 2 , 21388 , 1100 
 3 , 6 , 45011 , 25744 
 898 , 1 , 98599 , 5831 
 730 , 8 , 40908 , 8442 
 367 , 3 , 39150 , 17632 
 287 , 5 , 41890 , 11278 
 322 , 3 , 69217 , 33296 
 943 , 4 , 79624 , 33885 
 6 , 3 , 29196 , 33045 
 27 , 8 , 34521 , 33963 
 79 , 1 , 71662 , 3210 
 931 , 8 , 95569 , 22839 
 499 , 4 , 51086 , 6078 
 334 , 3 , 5420 , 9781 
 859 , 7 , 48650 , 3190 
 930 , 7 , 56473 , 8663 
 618 , 2 , 33157 , 24587 
 181 , 2 , 74647 , 12511 
 314 , 3 , 6786 , 2716 
 458 , 6 , 77219 , 11052 
 30 , 1 , 3379 , 18443 
 282 , 3 , 21122 , 10626 
 341 , 4 , 12145 , 16585 
 764 , 7 , 85303 , 15573 
 44 , 3 , 61139 , 4387 
 558 , 8 , 69508 , 17471 
 85 , 6 , 60066 , 13193 
 286 , 5 , 46320 , 26827 
 656 , 3 , 8634 , 24122 
 797 , 7 , 6507 , 21829 
 2 , 6 , 2168 , 16603 
 648 , 7 , 30982 , 8086 
 456 , 4 , 74727 , 245 
 741 , 6 , 26811 , 34246 
 494 , 1 , 74098 , 4225 
 768 , 7 , 62626 , 2680 
 404 , 7 , 10428 , 26162 
 427 , 6 , 24160 , 6980 
 854 , 1 , 34628 , 29946 
 862 , 8 , 14510 , 9923 
 945 , 2 , 9493 , 21882 
 994 , 2 , 54623 , 24134 
 300 , 2 , 75970 , 14025 
 902 , 8 , 93356 , 3244 
 348 , 3 , 47765 , 4275 
 906 , 6 , 97615 , 25252 
 650 , 1 , 7942 , 14586 
 21 , 3 , 43978 , 14235 
 821 , 6 , 65339 , 25329 
 553 , 8 , 3275 , 15063 
 399 , 2 , 40957 , 9278 
 269 , 3 , 23505 , 9926 
 998 , 4 , 75813 , 9642 
 677 , 6 , 21104 , 33688 
 920 , 8 , 91018 , 31344 
 354 , 7 , 265 , 25475 
 358 , 3 , 32866 , 9158 
 98 , 3 , 13296 , 25259 
 310 , 6 , 79769 , 4055 
 478 , 4 , 69643 , 161 
 123 , 7 , 81825 , 33085 
 855 , 7 , 22897 , 6469 
 298 , 2 , 70990 , 9762 
 502 , 5 , 22689 , 11216 
 874 , 3 , 32352 , 17359 
 254 , 3 , 40680 , 30124 
 970 , 4 , 20841 , 22594 
 758 , 7 , 24275 , 6832 
 897 , 3 , 31322 , 5555 
 71 , 1 , 86024 , 510 
 622 , 8 , 46045 , 17502 
 52 , 5 , 8997 , 17606 
 66 , 1 , 40019 , 17566 
 740 , 3 , 92276 , 27793 
 727 , 5 , 67726 , 24170 
 391 , 7 , 48757 , 29310 
 850 , 1 , 45153 , 31601 
 470 , 5 , 18789 , 13341 
 737 , 4 , 37537 , 11297 
 343 , 5 , 63524 , 14135 
 846 , 7 , 61565 , 2885 
 69 , 4 , 16088 , 33958 
 484 , 7 , 80981 , 1497 
 370 , 3 , 5359 , 9059 
 100 , 6 , 65550 , 12550 
 366 , 3 , 78664 , 6676 
 407 , 4 , 55170 , 33445 
 780 , 7 , 53623 , 1557 
 822 , 7 , 35793 , 2902 
 942 , 2 , 73832 , 13751 
 441 , 4 , 29760 , 28522 
 561 , 5 , 97132 , 903 
 997 , 8 , 44391 , 2925 
 858 , 6 , 64986 , 29785 
 100 , 1 , 32686 , 11838 
 368 , 3 , 86597 , 15412 
 176 , 1 , 83633 , 14372 
 126 , 6 , 53280 , 2808 
 559 , 5 , 61003 , 20886 
 456 , 1 , 7085 , 9151 
 199 , 2 , 76774 , 2658 
 96 , 3 , 83667 , 7753 
 127 , 8 , 12655 , 8680 
 735 , 6 , 79316 , 24818 
 331 , 8 , 57230 , 32562 
 191 , 6 , 31959 , 26673 
 330 , 2 , 83486 , 27361 
 55 , 1 , 83537 , 16850 
 137 , 2 , 53379 , 9518 
 678 , 1 , 42261 , 2034 
 744 , 6 , 55113 , 28874 
 808 , 7 , 14076 , 30818 
 76 , 7 , 75759 , 13961 
 415 , 1 , 16244 , 24920 
 632 , 6 , 8077 , 32276 
 430 , 4 , 65736 , 34128 
 957 , 8 , 41916 , 4972 
 500 , 7 , 65630 , 703 
 78 , 7 , 57139 , 33667 
 936 , 8 , 53689 , 10682 
 137 , 7 , 85510 , 31680 
 696 , 6 , 67219 , 21036 
 560 , 8 , 88482 , 3930 
 959 , 1 , 57491 , 26805 
 319 , 6 , 56263 , 6988 
 779 , 4 , 48913 , 16599 
 896 , 5 , 64607 , 14681 
 921 , 4 , 75034 , 22782 
 233 , 3 , 59590 , 15954 
 629 , 2 , 81129 , 8758 
 366 , 7 , 65124 , 14937 
 412 , 4 , 91873 , 28792 
 101 , 8 , 57786 , 27456 
 53 , 3 , 30452 , 2145 
 963 , 4 , 86751 , 11476 
 34 , 5 , 77899 , 30132 
 464 , 4 , 3433 , 25278 
 177 , 2 , 1665 , 11679 
 953 , 4 , 48130 , 11498 
 865 , 1 , 33590 , 20878 
 545 , 2 , 95178 , 14316 
 659 , 3 , 71634 , 16594 
 644 , 6 , 243 , 27040 
 762 , 7 , 93533 , 868 
 748 , 4 , 18719 , 19877 
 566 , 6 , 15684 , 32705 
 947 , 6 , 21373 , 21942 
 894 , 8 , 28146 , 13005 
 7 , 1 , 56908 , 32509 
 671 , 6 , 66950 , 12711 
 51 , 4 , 44681 , 10440 
 878 , 3 , 18002 , 13669 
 951 , 8 , 96141 , 4142 
 666 , 6 , 7313 , 10203 
 248 , 2 , 21575 , 12472 
 504 , 5 , 9554 , 16622 
 350 , 3 , 95185 , 3823 
 335 , 7 , 55164 , 16876 
 506 , 1 , 23052 , 17829 
 966 , 5 , 8316 , 15962 
 128 , 2 , 67353 , 11991 
 775 , 7 , 8451 , 4578 
 62 , 7 , 23946 , 895 
 634 , 8 , 72250 , 759 
 272 , 3 , 77137 , 22097 
 103 , 3 , 63240 , 81 
 977 , 8 , 56290 , 3362 
 870 , 5 , 45306 , 11816 
 894 , 6 , 29494 , 13443 
 143 , 1 , 30178 , 2144 
 807 , 8 , 62303 , 8849 
 108 , 7 , 40250 , 28293 
 410 , 3 , 17500 , 24205 
 802 , 7 , 23549 , 12789 
 633 , 7 , 58512 , 31367 
 495 , 4 , 13876 , 15085 
 627 , 1 , 66976 , 28997 
 97 , 2 , 94949 , 3062 
 109 , 6 , 38772 , 6927 
 153 , 8 , 40579 , 9283 
 571 , 6 , 27539 , 29658 
 192 , 6 , 36461 , 1675 
 608 , 4 , 18125 , 25274 
 595 , 5 , 92640 , 3243 
 190 , 7 , 36448 , 33318 
 59 , 4 , 47121 , 1268 
 537 , 5 , 95733 , 24649 
 112 , 3 , 50473 , 17252 
 992 , 1 , 8877 , 24674 
 846 , 8 , 77197 , 29855 
 210 , 2 , 82714 , 26309 
 760 , 5 , 48269 , 8402 
 801 , 2 , 78613 , 28850 
 881 , 8 , 39813 , 30536 
 333 , 8 , 66238 , 8886 
 723 , 4 , 86726 , 9738 
 138 , 5 , 47687 , 15699 
 60 , 6 , 27993 , 26280 
 637 , 4 , 16395 , 13772 
 641 , 1 , 55479 , 19796 
 745 , 6 , 59394 , 29343 
 184 , 2 , 76068 , 10126 
 194 , 2 , 98653 , 34562 
 56 , 8 , 26730 , 30364 
 640 , 6 , 4646 , 3861 
 171 , 6 , 4430 , 17147 
 501 , 8 , 502 , 24464 
 162 , 1 , 72592 , 26354 
 230 , 8 , 48802 , 13837 
 754 , 7 , 7698 , 32387 
 488 , 4 , 42579 , 22625 
 175 , 2 , 236 , 761 
 719 , 2 , 16392 , 9949 
 905 , 1 , 82474 , 8545 
 995 , 7 , 80777 , 21305 
 222 , 4 , 30891 , 10316 
 982 , 3 , 90327 , 14304 
 763 , 2 , 31306 , 32653 
 153 , 2 , 35801 , 2442 
 248 , 7 , 30016 , 20828 
 813 , 7 , 67508 , 10433 
 77 , 6 , 5817 , 21110 
 314 , 4 , 36428 , 22142 
 220 , 7 , 52298 , 18589 
 28 , 7 , 47465 , 10836 
 91 , 3 , 14034 , 447 
 788 , 5 , 61637 , 34443 
 841 , 4 , 77687 , 28670 
 433 , 8 , 57311 , 3902 
 386 , 4 , 71786 , 21628 
 253 , 8 , 66190 , 34387 
 373 , 3 , 38982 , 2717 
 517 , 6 , 78554 , 24291 
 827 , 5 , 83293 , 22132 
 253 , 3 , 81185 , 14941 
 27 , 5 , 51471 , 19531 
 440 , 4 , 37809 , 2114 
 54 , 4 , 91396 , 29910 
 891 , 8 , 87993 , 34382 
 132 , 2 , 32018 , 16170 
 566 , 5 , 46618 , 11805 
 459 , 4 , 23140 , 33296 
 903 , 3 , 1670 , 3415 
 965 , 3 , 1179 , 27288 
 720 , 4 , 34617 , 7229 
 36 , 1 , 82478 , 25548 
 453 , 4 , 31877 , 33454 
 139 , 2 , 96140 , 20304 
 186 , 1 , 59036 , 9230 
 181 , 4 , 35346 , 33571 
 955 , 1 , 96400 , 30434 
 45 , 3 , 16380 , 18047 
 274 , 4 , 92193 , 23838 
 95 , 6 , 86380 , 27944 
 316 , 3 , 87972 , 9362 
 252 , 1 , 53577 , 8233 
 932 , 6 , 39640 , 22984 
 392 , 4 , 46354 , 15972 
 968 , 1 , 79265 , 19528 
 219 , 3 , 90613 , 3414 
 575 , 1 , 42793 , 17704 
 421 , 4 , 22815 , 30794 
 172 , 2 , 15281 , 22451 
 132 , 5 , 77016 , 27209 
 24 , 7 , 41508 , 33000 
 57 , 1 , 3597 , 19908 
 490 , 4 , 21682 , 11470 
 230 , 5 , 33099 , 22818 
 82 , 7 , 1288 , 28605 
 577 , 3 , 29305 , 1773 
 449 , 1 , 93083 , 8201 
 950 , 7 , 98931 , 19394 
 307 , 3 , 43314 , 33272 
 216 , 1 , 3783 , 21272 
 5 , 2 , 83398 , 9022 
 60 , 3 , 44367 , 12137 
 71 , 3 , 4146 , 17695 
 155 , 2 , 35248 , 29855 
 55 , 3 , 17680 , 11360 
 69 , 7 , 64988 , 20289 
 895 , 8 , 82158 , 1994 
 574 , 4 , 65498 , 14139 
 291 , 4 , 18651 , 19439 
 505 , 5 , 21964 , 5332 
 661 , 3 , 75387 , 26195 
 313 , 5 , 49810 , 16340 
 241 , 8 , 46790 , 13880 
 193 , 8 , 92175 , 31347 
 257 , 3 , 95322 , 12769 
 744 , 2 , 27608 , 6707 
 909 , 7 , 11831 , 31548 
 978 , 1 , 91455 , 21142 
 178 , 4 , 12130 , 10382 
 379 , 5 , 97381 , 30967 
 937 , 1 , 89225 , 33466 
 110 , 1 , 23803 , 16012 
 148 , 3 , 7859 , 10844 
 855 , 7 , 24654 , 11206 
 819 , 5 , 59671 , 29288 
 240 , 3 , 31020 , 22321 
 619 , 5 , 60795 , 14077 
 59 , 7 , 98778 , 10636 
 372 , 3 , 94851 , 26699 
 695 , 6 , 29731 , 7457 
 346 , 3 , 42264 , 25369 
 67 , 2 , 97469 , 11039 
 134 , 1 , 73067 , 19776 
 910 , 4 , 88409 , 2565 
 512 , 5 , 2981 , 18922 
 982 , 8 , 43604 , 32226 
 35 , 7 , 49430 , 25539 
 583 , 5 , 4391 , 28129 
 860 , 1 , 28674 , 4612 
 778 , 2 , 14277 , 34239 
 462 , 4 , 8455 , 1420 
 417 , 5 , 77295 , 3565 
 10 , 1 , 4164 , 11354 
 810 , 6 , 93317 , 17118 
 555 , 2 , 1629 , 1013 
 94 , 3 , 91699 , 16660 
 904 , 2 , 56808 , 6027 
 990 , 5 , 29508 , 15124 
 462 , 3 , 37777 , 10048 
 101 , 5 , 73681 , 21898 
 538 , 5 , 17474 , 5226 
 307 , 1 , 1628 , 22060 
 43 , 4 , 86800 , 9012 
 221 , 7 , 45933 , 2304 
 714 , 8 , 14558 , 22806 
 227 , 1 , 59595 , 28011 
 47 , 1 , 36508 , 1293 
 99 , 4 , 79492 , 6488 
 651 , 6 , 75577 , 567 
 385 , 8 , 86660 , 24039 
 975 , 3 , 4192 , 6212 
 292 , 1 , 83380 , 26359 
 988 , 1 , 70647 , 22440 
 885 , 7 , 88920 , 11982 
 381 , 2 , 79701 , 14964 
 64 , 2 , 77918 , 15156 
 163 , 5 , 76743 , 31564 
 237 , 4 , 58381 , 11314 
 308 , 4 , 89193 , 12425 
 275 , 3 , 51718 , 15544 
 306 , 3 , 78178 , 16169 
 798 , 2 , 7439 , 3419 
 929 , 1 , 62780 , 16530 
 170 , 2 , 97854 , 11144 
 320 , 1 , 88925 , 29547 
 642 , 5 , 11930 , 29901 
 871 , 1 , 19639 , 4657 
 53 , 5 , 14542 , 28726 
 699 , 6 , 23025 , 10192 
 366 , 3 , 67973 , 12627 
 99 , 2 , 74213 , 16294 
 25 , 1 , 31286 , 33954 
 368 , 5 , 61000 , 587 
 747 , 6 , 21169 , 4801 
 11 , 2 , 12256 , 2230 
 337 , 3 , 40635 , 3309 
 420 , 6 , 10668 , 2027 
 318 , 3 , 27133 , 17471 
 79 , 4 , 73850 , 14760 
 414 , 4 , 43386 , 25911 
 166 , 8 , 7095 , 30932 
 378 , 4 , 69938 , 19051 
 947 , 8 , 28814 , 27561 
 223 , 1 , 42014 , 15574 
 445 , 8 , 10084 , 28027 
 54 , 4 , 25075 , 10061 
 410 , 4 , 6647 , 16126 
 335 , 3 , 15244 , 34373 
 508 , 5 , 13616 , 2154 
 50 , 8 , 23711 , 20858 
 739 , 6 , 14955 , 20097 
 212 , 6 , 98427 , 29714 
 172 , 1 , 40315 , 2698 
 615 , 1 , 86060 , 29505 
 319 , 3 , 95504 , 5728 
 568 , 3 , 10034 , 1806 
 999 , 8 , 38848 , 5530 
 381 , 3 , 88947 , 32868 
 702 , 6 , 57009 , 7757 
 188 , 3 , 2628 , 27906 
 226 , 8 , 39956 , 23354 
 416 , 4 , 21966 , 7567 
 303 , 6 , 56467 , 31296 
 387 , 4 , 7604 , 22941 
 679 , 7 , 12447 , 7745 
 18 , 3 , 72907 , 7259 
 208 , 5 , 22379 , 25772 
 298 , 3 , 49477 , 17638 
 314 , 5 , 76664 , 9751 
 588 , 7 , 39065 , 11655 
 460 , 4 , 67249 , 13129 
 961 , 2 , 49610 , 14093 
 382 , 1 , 84531 , 31555 
 43 , 1 , 45806 , 21514 
 340 , 3 , 44622 , 19612 
 236 , 8 , 8239 , 32119 
 749 , 3 , 78625 , 10858 
 149 , 8 , 20765 , 955 
 204 , 2 , 87770 , 18117 
 159 , 6 , 63849 , 19485 
 623 , 2 , 5282 , 13774 
 844 , 7 , 4394 , 5285 
 113 , 1 , 925 , 26572 
 724 , 6 , 99314 , 24335 
 355 , 5 , 53017 , 27531 
 262 , 4 , 75787 , 21580 
 550 , 8 , 90971 , 31255 
 288 , 4 , 74941 , 6082 
 174 , 4 , 25666 , 34073 
 836 , 7 , 2221 , 423 
 833 , 3 , 1786 , 32780 
 442 , 4 , 21722 , 4159 
 358 , 5 , 70125 , 9714 
 139 , 1 , 71222 , 21855 
 125 , 4 , 3430 , 2557 
 509 , 5 , 85130 , 23364 
 399 , 6 , 13471 , 22755 
 243 , 5 , 21210 , 4620 
 281 , 3 , 29567 , 7828 
 229 , 6 , 37178 , 20768 
 660 , 8 , 2696 , 19290 
 863 , 1 , 57171 , 33489 
 299 , 6 , 38581 , 24621 
 708 , 6 , 74551 , 25500 
 516 , 5 , 56462 , 7729 
 725 , 5 , 65346 , 6003 
 224 , 6 , 13895 , 33160 
 23 , 1 , 94510 , 16184 
 725 , 6 , 41437 , 9893 
 447 , 4 , 87264 , 8610 
 154 , 1 , 31410 , 25949 
 40 , 1 , 18082 , 4574 
 685 , 1 , 1176 , 14751 
 317 , 1 , 93160 , 23272 
 507 , 2 , 97347 , 14131 
 154 , 2 , 35561 , 18069 
 922 , 3 , 21041 , 15996 
 380 , 8 , 57153 , 6961 
 875 , 7 , 54587 , 30411 
 832 , 3 , 36661 , 21165 
 296 , 3 , 81936 , 11004 
 57 , 1 , 47439 , 19689 
 169 , 8 , 23811 , 18565 
 760 , 7 , 74442 , 9327 
 882 , 4 , 37278 , 13875 
 1 , 1 , 45527 , 8969 
 450 , 6 , 79486 , 4379 
 58 , 8 , 13309 , 9699 
 521 , 6 , 42376 , 18957 
 146 , 7 , 59493 , 31248 
 15 , 2 , 94769 , 9363 
 193 , 6 , 57414 , 6238 
 707 , 6 , 91199 , 28128 
 884 , 4 , 50592 , 32350 
 735 , 6 , 61153 , 195 
 324 , 2 , 48112 , 15286 
 367 , 2 , 65814 , 15664 
 835 , 4 , 26374 , 1071 
 209 , 2 , 42852 , 16605 
 46 , 1 , 87672 , 21527 
 486 , 7 , 61891 , 23421 
 818 , 8 , 96462 , 15070 
 505 , 6 , 33503 , 31190 
 431 , 8 , 38403 , 25463 
 218 , 7 , 70812 , 9475 
 346 , 3 , 83705 , 28206 
 132 , 3 , 20546 , 24409 
 173 , 5 , 76965 , 21442 
 939 , 8 , 73876 , 7723 
 911 , 3 , 67869 , 19489 
 214 , 2 , 64088 , 7367 
 251 , 6 , 56318 , 15794 
 687 , 6 , 66624 , 9209 
 584 , 8 , 92907 , 21664 
 339 , 4 , 55242 , 9763 
 344 , 7 , 55257 , 34601 
 383 , 1 , 33359 , 14923 
 90 , 8 , 64139 , 15293 
 201 , 2 , 37273 , 11624 
 824 , 4 , 10935 , 33760 
 318 , 7 , 85861 , 1624 
 869 , 6 , 586 , 23460 
 396 , 4 , 52134 , 32228 
 194 , 8 , 81945 , 13645 
 4 , 2 , 92495 , 34247 
 272 , 3 , 73996 , 19711 
 322 , 3 , 26884 , 11447 
 39 , 5 , 50585 , 17401 
 180 , 3 , 32006 , 23077 
 37 , 1 , 49235 , 33846 
 161 , 8 , 69748 , 2404 
 446 , 8 , 94667 , 14924 
 283 , 7 , 14301 , 25356 
 581 , 7 , 66916 , 8884 
 173 , 4 , 74770 , 32745 
 358 , 3 , 85474 , 30935 
 426 , 3 , 13935 , 23500 
 464 , 8 , 85409 , 28103 
 738 , 8 , 3629 , 34853 
 451 , 2 , 53574 , 20670 
 152 , 6 , 24981 , 19561 
 123 , 1 , 2520 , 17937 
 518 , 8 , 39434 , 1976 
 363 , 3 , 74507 , 34468 
